COMPANY,CATEGORY,SOURCE_COMPANY,N
"Asana, Inc.",Data Engineer,Lennar Corp.,1
"Asana, Inc.",Data Engineer,"HP, Inc.",1
"Asana, Inc.",Data Engineer,"LG Electronics, Inc.",1
"Asana, Inc.",Data Engineer,Deloitte LLP (New York),1
"Asana, Inc.",Data Engineer,"Chegg, Inc.",1
"Asana, Inc.",Data Engineer,Province of Ontario,1
"Asana, Inc.",Data Engineer,"Aritzia, Inc.",1
"Asana, Inc.",Data Engineer,"Salesforce, Inc.",1
"Asana, Inc.",Data Engineer,"American Eagle Outfitters, Inc.",1
"Asana, Inc.",Data Engineer,"PagerDuty, Inc.",1
"Asana, Inc.",Data Engineer,"Lyft, Inc.",1
"Asana, Inc.",Data Engineer,"Pure Storage, Inc.",1
"Asana, Inc.",Data Engineer,International Business Machines Corp.,1
"Asana, Inc.",Data Engineer,"Compass, Inc. (New York)",1
"Asana, Inc.",Data Scientist,"Meta Platforms, Inc.",8
"Asana, Inc.",Data Scientist,"Airbnb, Inc.",5
"Asana, Inc.",Data Scientist,University of California,4
"Asana, Inc.",Data Scientist,"Amazon.com, Inc.",3
"Asana, Inc.",Data Scientist,"Recruit Holdings Co., Ltd.",3
"Asana, Inc.",Data Scientist,Microsoft Corp.,3
"Asana, Inc.",Data Scientist,"ZS Associates, Inc.",2
"Asana, Inc.",Data Scientist,SAP SE,2
"Asana, Inc.",Data Scientist,"The American Automobile Association, Inc.",2
"Asana, Inc.",Data Scientist,"Stitch Fix, Inc.",2
"Asana, Inc.",Data Scientist,"Pinterest, Inc.",2
"Asana, Inc.",Data Scientist,"Visa, Inc.",2
"Asana, Inc.",Data Scientist,"Philadelphia Trading, Inc.",2
"Asana, Inc.",Data Scientist,"Lyft, Inc.",1
"Asana, Inc.",Data Scientist,Red Ventures LLC,1
"Asana, Inc.",Data Scientist,"Navan, Inc.",1
"Asana, Inc.",Data Scientist,"ZipRecruiter, Inc.",1
"Asana, Inc.",Data Scientist,Ernst & Young Global Ltd.,1
"Asana, Inc.",Data Scientist,News Corp.,1
"Asana, Inc.",Data Scientist,"NetScout Systems, Inc.",1
"Asana, Inc.",Data Scientist,National University of Singapore,1
"Asana, Inc.",Data Scientist,"Coursera, Inc.",1
"Asana, Inc.",Data Scientist,"RingCentral, Inc.",1
"Asana, Inc.",Data Scientist,"Credit Sesame, Inc.",1
"Asana, Inc.",Data Scientist,"SiSense, Inc.",1
"Asana, Inc.",Data Scientist,TransUnion,1
"Asana, Inc.",Data Scientist,Purdue University,1
"Asana, Inc.",Data Scientist,"Marriott International, Inc.",1
"Asana, Inc.",Data Scientist,"Apple, Inc.",1
"Asana, Inc.",Data Scientist,"Quizlet, Inc.",1
"Asana, Inc.",Data Scientist,Chubb Ltd.,1
"Asana, Inc.",Data Scientist,X Holdings Corp.,1
"Asana, Inc.",Data Scientist,"eHealth, Inc.",1
"Asana, Inc.",Data Scientist,"Adobe, Inc.",1
"Asana, Inc.",Data Scientist,"Okta, Inc.",1
"Asana, Inc.",Data Scientist,"BlueVine Capital, Inc.",1
"Asana, Inc.",Data Scientist,"EasyKnock, Inc.",1
"Asana, Inc.",Data Scientist,International Business Machines Corp.,1
"Asana, Inc.",Data Scientist,"Newsela, Inc.",1
"Asana, Inc.",Data Scientist,"Calm.com, Inc.",1
"Asana, Inc.",Data Scientist,"Nowigence, Inc.",1
"Asana, Inc.",Data Scientist,"Electronic Arts, Inc.",1
"Asana, Inc.",Data Scientist,"OwnBackup, Inc.",1
"Asana, Inc.",Data Scientist,Liberty Media Corp.,1
"Asana, Inc.",Data Scientist,Oracle Corp.,1
"Asana, Inc.",Data Scientist,"Malwarebytes, Inc.",1
"Asana, Inc.",Data Scientist,"Dropbox, Inc.",1
"Asana, Inc.",Data Scientist,"Bill Holdings, Inc.",1
"Asana, Inc.",Data Scientist,"Roper Technologies, Inc.",1
"Asana, Inc.",Data Scientist,Larsen & Toubro Ltd.,1
"Asana, Inc.",Data Scientist,"Expedia Group, Inc.",1
"Asana, Inc.",Data Scientist,"Autodesk, Inc.",1
"Asana, Inc.",Data Scientist,American Express Co.,1
"Asana, Inc.",Data Scientist,UBS Group AG,1
"Asana, Inc.",Data Scientist,"Stride, Inc.",1
"Asana, Inc.",Designer,"Dropbox, Inc.",3
"Asana, Inc.",Designer,"Alphabet, Inc.",3
"Asana, Inc.",Designer,"Meta Platforms, Inc.",3
"Asana, Inc.",Designer,"Apple, Inc.",2
"Asana, Inc.",Designer,"Uber Technologies, Inc.",2
"Asana, Inc.",Designer,"Block, Inc.",1
"Asana, Inc.",Designer,The Boeing Co.,1
"Asana, Inc.",Designer,Publicis Groupe SA,1
"Asana, Inc.",Designer,"Palantir Technologies, Inc.",1
"Asana, Inc.",Designer,"BuzzFeed, Inc.",1
"Asana, Inc.",Designer,"Dapper Labs, Inc.",1
"Asana, Inc.",Designer,"Intercom, Inc. (California)",1
"Asana, Inc.",Designer,"Intuit, Inc.",1
"Asana, Inc.",Designer,"Amazon.com, Inc.",1
"Asana, Inc.",Designer,"DocuSign, Inc.",1
"Asana, Inc.",Designer,"Match Group, Inc.",1
"Asana, Inc.",Designer,Microsoft Corp.,1
"Asana, Inc.",Designer,"Rakuten Group, Inc.",1
"Asana, Inc.",Designer,"Etsy, Inc.",1
"Asana, Inc.",Designer,"WeWork, Inc.",1
"Asana, Inc.",Designer,"Adobe, Inc.",1
"Asana, Inc.",Designer,"Omni Projects, Inc.",1
"Asana, Inc.",Designer,Khoros LLC,1
"Asana, Inc.",Designer,"View The Space, Inc.",1
"Asana, Inc.",Designer,Roche Holding AG,1
"Asana, Inc.",Designer,"Roman Health Ventures, Inc.",1
"Asana, Inc.",Designer,"DoorDash, Inc.",1
"Asana, Inc.",Designer,"Eventbrite, Inc.",1
"Asana, Inc.",Designer,"RingCentral, Inc.",1
"Asana, Inc.",Designer,"HubSpot, Inc.",1
"Asana, Inc.",Designer,"Walmart, Inc.",1
"Asana, Inc.",Designer,"Zillow Group, Inc.",1
"Asana, Inc.",Designer,"Addepar, Inc.",1
"Asana, Inc.",Designer,"Zendesk, Inc.",1
"Asana, Inc.",Designer,"Lyft, Inc.",1
"Asana, Inc.",DevOps Engineer,General Motors Co.,1
"Asana, Inc.",DevOps Engineer,"Constellation Brands, Inc.",1
"Asana, Inc.",Development Manager,Oracle Corp.,1
"Asana, Inc.",Development Manager,"Meta Platforms, Inc.",1
"Asana, Inc.",Development Manager,Levi Strauss & Co.,1
"Asana, Inc.",Development Manager,"AppDirect, Inc.",1
"Asana, Inc.",Development Manager,The Walt Disney Co.,1
"Asana, Inc.",Digital Marketing Specialist,"Alphabet, Inc.",3
"Asana, Inc.",Digital Marketing Specialist,"Lyft, Inc.",3
"Asana, Inc.",Digital Marketing Specialist,"Intercom, Inc. (California)",2
"Asana, Inc.",Digital Marketing Specialist,Deloitte LLP (New York),2
"Asana, Inc.",Digital Marketing Specialist,Adecco Group AG,2
"Asana, Inc.",Digital Marketing Specialist,"Meta Platforms, Inc.",2
"Asana, Inc.",Digital Marketing Specialist,"eShares, Inc.",2
"Asana, Inc.",Digital Marketing Specialist,Microsoft Corp.,2
"Asana, Inc.",Digital Marketing Specialist,"ZoomInfo Technologies, Inc.",2
"Asana, Inc.",Digital Marketing Specialist,"Adobe, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,"ServiceNow, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,"Infor, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,"Jobvite, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,"Salesforce, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,"8x8, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,"Bill Holdings, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,Mastek Ltd.,1
"Asana, Inc.",Digital Marketing Specialist,"Yelp, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,Wipro Ltd.,1
"Asana, Inc.",Digital Marketing Specialist,"Okta, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,Graham Holdings Co.,1
"Asana, Inc.",Digital Marketing Specialist,WPP Plc,1
"Asana, Inc.",Digital Marketing Specialist,"Samsara, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,"Apple, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,FD Technologies Plc,1
"Asana, Inc.",Digital Marketing Specialist,"Shiftsmart, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,"HubSpot, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,"Momentive Global, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,"Zuora, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,"Movable, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,"WM Technology, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,"Twilio, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,"Gap, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,"Dentsu Group, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,International Business Machines Corp.,1
"Asana, Inc.",Digital Marketing Specialist,"Fortis, Inc.",1
"Asana, Inc.",Digital Marketing Specialist,"Intuit, Inc.",1
"Asana, Inc.",Driver,"PayPal Holdings, Inc.",1
"Asana, Inc.",Economist,Oracle Corp.,1
"Asana, Inc.",Economist,"Daniel J. Edelman Holdings, Inc.",1
"Asana, Inc.",Economist,Capital One Financial Corp.,1
"Asana, Inc.",Economist,"Adobe, Inc.",1
"Asana, Inc.",Economist,"Zillow Group, Inc.",1
"Asana, Inc.",Economist,"Meta Platforms, Inc.",1
"Asana, Inc.",Economist,"Lyft, Inc.",1
"Asana, Inc.",Economist,"The Goldman Sachs Group, Inc.",1
"Asana, Inc.",Electrical Engineer,"Lyft, Inc.",1
"Asana, Inc.",Facilities Manager,"Checkr, Inc.",1
"Asana, Inc.",Facilities Manager,LendingClub Corp.,1
"Asana, Inc.",Facilities Manager,Accenture Plc,1
"Asana, Inc.",Financial Advisor,Aviva Plc,1
"Asana, Inc.",Financial Analyst,Microsoft Corp.,2
"Asana, Inc.",Financial Analyst,"New Relic, Inc.",1
"Asana, Inc.",Financial Analyst,"Zoom Video Communications, Inc.",1
"Asana, Inc.",Financial Analyst,"Alphabet, Inc.",1
"Asana, Inc.",Financial Analyst,"Netflix, Inc.",1
"Asana, Inc.",Financial Analyst,VF Corp.,1
"Asana, Inc.",Financial Analyst,The Sage Group plc,1
"Asana, Inc.",Financial Analyst,"S&P Global, Inc.",1
"Asana, Inc.",Financial Analyst,Northwestern University,1
"Asana, Inc.",Financial Analyst,"Uber Technologies, Inc.",1
"Asana, Inc.",Financial Analyst,"PTC, Inc.",1
"Asana, Inc.",Financial Controller,Microsoft Corp.,1
"Asana, Inc.",Financial Controller,"Stripe, Inc.",1
"Asana, Inc.",Foreman,"Stripe, Inc.",1
"Asana, Inc.",Genius,Hilti Martin Family Trust,1
"Asana, Inc.",Genius,Accenture Plc,1
"Asana, Inc.",Genius,"Blackstone, Inc.",1
"Asana, Inc.",Genius,"Apple, Inc.",1
"Asana, Inc.",Graphic Designer,"Alphabet, Inc.",2
"Asana, Inc.",Graphic Designer,"Uber Technologies, Inc.",2
"Asana, Inc.",Graphic Designer,Publicis Groupe SA,1
"Asana, Inc.",Graphic Designer,"ServiceNow, Inc.",1
"Asana, Inc.",Graphic Designer,"Zendesk, Inc.",1
"Asana, Inc.",Graphic Designer,Centerfield Media Holdings LLC,1
"Asana, Inc.",Graphic Designer,"Shopify, Inc.",1
"Asana, Inc.",Graphic Designer,"HCA Healthcare, Inc.",1
"Asana, Inc.",Graphic Designer,"NerdWallet, Inc.",1
"Asana, Inc.",Graphic Designer,"Airbnb, Inc.",1
"Asana, Inc.",Graphic Designer,"Meta Platforms, Inc.",1
"Asana, Inc.",Graphic Designer,"Newmark Group, Inc.",1
"Asana, Inc.",Graphic Designer,"Cricut, Inc.",1
"Asana, Inc.",Graphic Designer,Ancestry.com LLC,1
"Asana, Inc.",Graphic Designer,"Box, Inc.",1
"Asana, Inc.",Graphic Designer,"Palantir Technologies, Inc.",1
"Asana, Inc.",HR Business Partner,"Airbnb, Inc.",3
"Asana, Inc.",HR Business Partner,"Alphabet, Inc.",3
"Asana, Inc.",HR Business Partner,"Pinterest, Inc.",2
"Asana, Inc.",HR Business Partner,"Salesforce, Inc.",2
"Asana, Inc.",HR Business Partner,"Lyft, Inc.",2
"Asana, Inc.",HR Business Partner,"DoorDash, Inc.",1
"Asana, Inc.",HR Business Partner,"Uber Technologies, Inc.",1
"Asana, Inc.",HR Business Partner,"DocuSign, Inc.",1
"Asana, Inc.",HR Business Partner,Xerox Holdings Corp.,1
"Asana, Inc.",HR Business Partner,"Iterable, Inc.",1
"Asana, Inc.",HR Business Partner,"Alaska Air Group, Inc.",1
"Asana, Inc.",HR Business Partner,"Apple, Inc.",1
"Asana, Inc.",HR Business Partner,X Holdings Corp.,1
"Asana, Inc.",HR Business Partner,"Maplebear, Inc.",1
"Asana, Inc.",HR Business Partner,Spotify Technology SA,1
"Asana, Inc.",HR Business Partner,"Affirm Holdings, Inc.",1
"Asana, Inc.",HR Business Partner,"Snowflake, Inc.",1
"Asana, Inc.",HR Business Partner,"Attentive Mobile, Inc.",1
"Asana, Inc.",HR Business Partner,"Patreon, Inc.",1
"Asana, Inc.",HR Business Partner,"HP, Inc.",1
"Asana, Inc.",HR Business Partner,"Greenhouse Software, Inc.",1
"Asana, Inc.",HR Business Partner,"Momentive Global, Inc.",1
"Asana, Inc.",HR Business Partner,"Figma, Inc.",1
"Asana, Inc.",HR Business Partner,"Checkr, Inc.",1
"Asana, Inc.",HR Business Partner,Ripple Labs Inc.,1
"Asana, Inc.",HR Business Partner,"Allegis Group, Inc.",1
"Asana, Inc.",HR Business Partner,"Workday, Inc.",1
"Asana, Inc.",Human Resources Specialist,"Uber Technologies, Inc.",1
"Asana, Inc.",Human Resources Specialist,"Automatic Data Processing, Inc.",1
"Asana, Inc.",Human Resources Specialist,"New Relic, Inc.",1
"Asana, Inc.",Human Resources Specialist,"Salesforce, Inc.",1
"Asana, Inc.",IT Project Manager,"Yelp, Inc.",2
"Asana, Inc.",IT Project Manager,"Adobe, Inc.",1
"Asana, Inc.",IT Project Manager,"Unity Software, Inc.",1
"Asana, Inc.",IT Project Manager,"Cisco Systems, Inc.",1
"Asana, Inc.",IT Project Manager,"Guidewire Software, Inc.",1
"Asana, Inc.",IT Project Manager,Accenture Plc,1
"Asana, Inc.",IT Specialist,X Holdings Corp.,2
"Asana, Inc.",IT Specialist,"MongoDB, Inc.",1
"Asana, Inc.",IT Specialist,KPMG International Cooperative,1
"Asana, Inc.",IT Specialist,"SK Telecom Co., Ltd.",1
"Asana, Inc.",IT Specialist,The Boeing Co.,1
"Asana, Inc.",IT Specialist,"Block, Inc.",1
"Asana, Inc.",IT Specialist,VTech Holdings Ltd.,1
"Asana, Inc.",Information Security,"Patreon, Inc.",1
"Asana, Inc.",Information Security,Lam Research Corp.,1
"Asana, Inc.",Information Security,"Coupang, Inc.",1
"Asana, Inc.",Information Security,"MongoDB, Inc.",1
"Asana, Inc.",Information Security,"Guidewire Software, Inc.",1
"Asana, Inc.",Information Security,"Meta Platforms, Inc.",1
"Asana, Inc.",Information Specialist,Province of Ontario,1
"Asana, Inc.",Information Specialist,"Medallia, Inc.",1
"Asana, Inc.",Information Specialist,"Checkr, Inc.",1
"Asana, Inc.",Infrastructure Engineer,"Lyft, Inc.",3
"Asana, Inc.",Infrastructure Engineer,Schlumberger NV,1
"Asana, Inc.",Infrastructure Engineer,PearlAbyss Corp.,1
"Asana, Inc.",Inside Sales,Catamorphic Co.,2
"Asana, Inc.",Inside Sales,"Zendesk, Inc.",1
"Asana, Inc.",Inside Sales,Microsoft Corp.,1
"Asana, Inc.",Inside Sales,"Treasure Data, Inc.",1
"Asana, Inc.",Inside Sales,"Alphabet, Inc.",1
"Asana, Inc.",Inside Sales,Elastic NV,1
"Asana, Inc.",Investment Specialist,Morgan Stanley,1
"Asana, Inc.",Investment Specialist,"Lyft, Inc.",1
"Asana, Inc.",Investment Specialist,Oracle Corp.,1
"Asana, Inc.",Investment Specialist,Nestlé SA,1
"Asana, Inc.",Investment Specialist,"DocuSign, Inc.",1
"Asana, Inc.",Investment Specialist,"Citigroup, Inc.",1
"Asana, Inc.",Investment Specialist,"HubSpot, Inc.",1
"Asana, Inc.",Investment Specialist,"Gogoro, Inc.",1
"Asana, Inc.",Investment Specialist,Francisco Partners Management LP,1
"Asana, Inc.",Investment Specialist,"Meta Platforms, Inc.",1
"Asana, Inc.",Legal,Sophos Ultimate Parent LP,2
"Asana, Inc.",Legal,"Salesforce, Inc.",2
"Asana, Inc.",Legal,"HP, Inc.",2
"Asana, Inc.",Legal,"Block, Inc.",2
"Asana, Inc.",Legal,Sony Group Corp.,1
"Asana, Inc.",Legal,"DocuSign, Inc.",1
"Asana, Inc.",Legal,"Twilio, Inc.",1
"Asana, Inc.",Legal,NICE Ltd. (Israel),1
"Asana, Inc.",Legal,"HubSpot, Inc.",1
"Asana, Inc.",Legal,ICON plc,1
"Asana, Inc.",Legal,"Sift Science, Inc.",1
"Asana, Inc.",Legal,"Plaid, Inc",1
"Asana, Inc.",Legal,Polsinelli PC,1
"Asana, Inc.",Legal,"Lyft, Inc.",1
"Asana, Inc.",Legal,Open Text Corp.,1
"Asana, Inc.",Legal,"Meta Platforms, Inc.",1
"Asana, Inc.",Legal,International Business Machines Corp.,1
"Asana, Inc.",Legal,Cooley LLP,1
"Asana, Inc.",Legal,"Brex, Inc.",1
"Asana, Inc.",Legal,"Synopsys, Inc.",1
"Asana, Inc.",Legal,Levi Strauss & Co.,1
"Asana, Inc.",Legal,"ServiceNow, Inc.",1
"Asana, Inc.",Legal,"Marsh & McLennan Cos., Inc.",1
"Asana, Inc.",Logistics,"Webflow, Inc.",1
"Asana, Inc.",MD,"Toast, Inc.",1
"Asana, Inc.",Machine Operator,"Uber Technologies, Inc.",1
"Asana, Inc.",Market Research,"Dropbox, Inc.",2
"Asana, Inc.",Market Research,The Sage Group plc,1
"Asana, Inc.",Market Research,"Okta, Inc.",1
"Asana, Inc.",Market Research,"Meta Platforms, Inc.",1
"Asana, Inc.",Market Research,"Alphabet, Inc.",1
"Asana, Inc.",Market Research,"Apple, Inc.",1
"Asana, Inc.",Market Research,"ZS Associates, Inc.",1
"Asana, Inc.",Market Research,Nestlé SA,1
"Asana, Inc.",Market Research,"Recruit Holdings Co., Ltd.",1
"Asana, Inc.",Market Research,"ServiceNow, Inc.",1
"Asana, Inc.",Market Research,"Omada Health, Inc.",1
"Asana, Inc.",Marketing,"Salesforce, Inc.",7
"Asana, Inc.",Marketing,Microsoft Corp.,5
"Asana, Inc.",Marketing,"Dropbox, Inc.",3
"Asana, Inc.",Marketing,"Alphabet, Inc.",3
"Asana, Inc.",Marketing,"Zendesk, Inc.",3
"Asana, Inc.",Marketing,"Qualtrics International, Inc.",2
"Asana, Inc.",Marketing,"Yelp, Inc.",2
"Asana, Inc.",Marketing,"Autodesk, Inc.",2
"Asana, Inc.",Marketing,"Intuit, Inc.",2
"Asana, Inc.",Marketing,"Recruit Holdings Co., Ltd.",2
"Asana, Inc.",Marketing,"Iterable, Inc.",2
"Asana, Inc.",Marketing,"Medallia, Inc.",2
"Asana, Inc.",Marketing,"Box, Inc.",1
"Asana, Inc.",Marketing,"Sender, Inc.",1
"Asana, Inc.",Marketing,"DocuSign, Inc.",1
"Asana, Inc.",Marketing,"Interviewstreet, Inc.",1
"Asana, Inc.",Marketing,British American Tobacco plc,1
"Asana, Inc.",Marketing,"NerdWallet, Inc.",1
"Asana, Inc.",Marketing,"Compass, Inc. (New York)",1
"Asana, Inc.",Marketing,"Corpay, Inc.",1
"Asana, Inc.",Marketing,Nuix Ltd.,1
"Asana, Inc.",Marketing,PricewaterhouseCoopers International Ltd.,1
"Asana, Inc.",Marketing,"Wrike, Inc.",1
"Asana, Inc.",Marketing,"Adobe, Inc.",1
"Asana, Inc.",Marketing,"Twilio, Inc.",1
"Asana, Inc.",Marketing,Azelis Group NV,1
"Asana, Inc.",Marketing,"Block, Inc.",1
"Asana, Inc.",Marketing,"Amazon.com, Inc.",1
"Asana, Inc.",Marketing,"Automation Anywhere, Inc.",1
"Asana, Inc.",Marketing,"Udemy, Inc.",1
"Asana, Inc.",Marketing,Deloitte LLP (New York),1
"Asana, Inc.",Marketing,"Intercom, Inc. (California)",1
"Asana, Inc.",Marketing,Accenture Plc,1
"Asana, Inc.",Marketing,Northwestern University,1
"Asana, Inc.",Marketing,"Blackstone, Inc.",1
"Asana, Inc.",Marketing,"TriNet Group, Inc.",1
"Asana, Inc.",Marketing,Wells Fargo & Co.,1
"Asana, Inc.",Marketing,RELX Plc,1
"Asana, Inc.",Marketing,"Take-Two Interactive Software, Inc.",1
"Asana, Inc.",Marketing,monday.com Ltd.,1
"Asana, Inc.",Marketing,"ZenPayroll, Inc.",1
"Asana, Inc.",Marketing,Oracle Corp.,1
"Asana, Inc.",Marketing,"Opendoor Technologies, Inc.",1
"Asana, Inc.",Marketing,"Pinterest, Inc.",1
"Asana, Inc.",Marketing,The University of Texas System,1
"Asana, Inc.",Marketing,"Sprout Social, Inc.",1
"Asana, Inc.",Marketing,"Snap, Inc.",1
"Asana, Inc.",Marketing,American Express Co.,1
"Asana, Inc.",Marketing,"Raintank, Inc.",1
"Asana, Inc.",Mechanical Engineer,"Yelp, Inc.",3
"Asana, Inc.",Mechanical Engineer,"View The Space, Inc.",2
"Asana, Inc.",Mechanical Engineer,Diligent Corp.,1
"Asana, Inc.",Mechanical Engineer,"Salesforce, Inc.",1
"Asana, Inc.",Mechanical Engineer,Outreach Corp.,1
"Asana, Inc.",Mechanical Engineer,"Stitch Fix, Inc.",1
"Asana, Inc.",Mechanical Engineer,"Kronos, Inc.",1
"Asana, Inc.",Mechanical Engineer,"Box, Inc.",1
"Asana, Inc.",Mechanical Engineer,"Autodesk, Inc.",1
"Asana, Inc.",Mechanical Engineer,Axway Software SA,1
"Asana, Inc.",Mechanical Engineer,"InVisionApp, Inc.",1
"Asana, Inc.",Mechanical Engineer,"Navan, Inc.",1
"Asana, Inc.",Mechanical Engineer,"Lyft, Inc.",1
"Asana, Inc.",Mechanical Engineer,"Palantir Technologies, Inc.",1
"Asana, Inc.",Mechanical Engineer,"Cravath, Swaine & Moore LLP",1
"Asana, Inc.",Mechanical Engineer,X Holdings Corp.,1
"Asana, Inc.",Mechanical Engineer,"Zuora, Inc.",1
"Asana, Inc.",Mechanical Engineer,Microsoft Corp.,1
"Asana, Inc.",Mechanical Engineer,Spotify Technology SA,1
"Asana, Inc.",Mechanical Engineer,"Intuit, Inc.",1
"Asana, Inc.",Mechanical Engineer,"Airbnb, Inc.",1
"Asana, Inc.",Mechanical Engineer,"Dapper Labs, Inc.",1
"Asana, Inc.",Medical Rep,The Bank of Nova Scotia,1
"Asana, Inc.",Network Specialist,"Patreon, Inc.",1
"Asana, Inc.",Network Specialist,"Lyft, Inc.",1
"Asana, Inc.",Officer,"HubSpot, Inc.",1
"Asana, Inc.",Operations Administrator,CECONOMY AG,1
"Asana, Inc.",Operations Administrator,Deliveroo Plc,1
"Asana, Inc.",Operations Administrator,"Intercom, Inc. (California)",1
"Asana, Inc.",Operations Administrator,University of California,1
"Asana, Inc.",Operations Administrator,The Walt Disney Co.,1
"Asana, Inc.",Operations Administrator,"Alphabet, Inc.",1
"Asana, Inc.",Operations Administrator,"Apple, Inc.",1
"Asana, Inc.",Operations Administrator,"Lyft, Inc.",1
"Asana, Inc.",Operations Administrator,Atlassian Corp.,1
"Asana, Inc.",Operations Administrator,"Samsara, Inc.",1
"Asana, Inc.",Operations Manager,"New Relic, Inc.",1
"Asana, Inc.",Payroll Specialist,"Warby Parker, Inc.",1
"Asana, Inc.",Payroll Specialist,"Palo Alto Networks, Inc.",1
"Asana, Inc.",Payroll Specialist,"Udemy, Inc.",1
"Asana, Inc.",Payroll Specialist,"10X Genomics, Inc.",1
"Asana, Inc.",Payroll Specialist,"Snyk, Inc.",1
"Asana, Inc.",Payroll Specialist,"Uber Technologies, Inc.",1
"Asana, Inc.",Procurement Specialist,X Holdings Corp.,1
"Asana, Inc.",Procurement Specialist,"DoorDash, Inc.",1
"Asana, Inc.",Producer,"Yelp, Inc.",1
"Asana, Inc.",Producer,"Sweetgreen, Inc.",1
"Asana, Inc.",Producer,"Airbnb, Inc.",1
"Asana, Inc.",Producer,"Formagrid, Inc.",1
